,id,Chinese_name,belonging,type,price
1404,42292,XM1014 | 剧毒水银 (崭新出厂),幻彩,军规,1.88
1405,39819,XM1014（StatTrak™） | 五彩斑驳 (崭新出厂),光谱 2 号,受限,17.4
1406,42287,XM1014 | 狂野丛林 (崭新出厂),无畏,消费,99.99
1407,776080,XM1014 | 寒霜锁链 (崭新出厂),挪威人,军规,118
1408,39809,XM1014（StatTrak™） | 特克卢喷射者 (崭新出厂),左轮武器箱,受限,45.5
1409,781710,XM1014（StatTrak™） | 埋葬之影 (崭新出厂),裂空,保密,266
1410,39814,XM1014（StatTrak™） | 宁静 (崭新出厂),先锋,保密,309.49
1411,42282,XM1014 | 天空守卫 (崭新出厂),猎杀者,受限,14.95
1412,39794,XM1014（StatTrak™） | 斯康里娅 (崭新出厂),暗影,军规,10.64
1413,42247,XM1014 | 火焰橙 (崭新出厂),佣兵训练营,军规,555
1414,42297,XM1014 | 红色皮革 (崭新出厂),行李仓库,军规,99.49
1415,772924,XM1014（纪念品） | 都市穿孔 (崭新出厂),殒命大厦,消费,12.59
1416,42277,XM1014 | 工业牧草 (崭新出厂),佣兵训练营,消费,84
1417,42336,XM1014 | 蔚蓝多变迷彩 (崭新出厂),死亡游乐园,军规,39.9
1418,42331,XM1014 | 都市穿孔 (崭新出厂),殒命大厦,消费,23.4
1419,38139,XM1014（纪念品） | 辐射警告 (崭新出厂),核子危机,工业,1450
1420,42272,XM1014 | 辐射警告 (崭新出厂),核子危机,工业,192.5
1421,38134,XM1014（纪念品） | 加州迷彩 (崭新出厂),意大利小镇,工业,300
1422,755706,XM1014（纪念品） | 蓝钢 (崭新出厂),湖畔激战,工业,5000
1423,42267,XM1014 | 加州迷彩 (崭新出厂),意大利小镇,工业,0.99
1424,42252,XM1014 | 蓝色云杉 (崭新出厂),湖畔激战,消费,0.89
1425,835383,XM1014 | 旧宪章 (崭新出厂),控制,消费,0.41
1426,35801,新星 | 红苹果 (崭新出厂),意大利小镇,工业,1
1427,35785,新星 | 古董枪 (崭新出厂),凤凰,保密,38
1428,35831,新星 | 锦鲤 (崭新出厂),突围,受限,5.98
1429,759268,新星 | 玩具士兵 (崭新出厂),地平线,受限,12
1430,39163,新星（StatTrak™） | 毒蜥 (崭新出厂),手套,受限,13.97
1431,35821,新星 | 石墨黑 (崭新出厂),军火交易 2 号,受限,33
1432,761420,新星（纪念品） | 芯轴 (崭新出厂),2018 核子危机,消费,3.41
1433,776747,新星 | 巴洛克之橙 (崭新出厂),运河水城,受限,200
1434,835599,新星 | 一见青心 (崭新出厂),“狂牙大行动”,受限,16.49
1435,35818,新星 | 毒蜥 (崭新出厂),手套,受限,5.65
1436,835908,新星（StatTrak™） | 一见青心 (崭新出厂),“狂牙大行动”,受限,62.88
1437,763385,新星 | 灼木 (崭新出厂),头号特训,军规,1.13
1438,45282,新星 | 狂野六号 (崭新出厂),命悬一线,受限,5.8
1439,35860,新星 | 惊惧骷髅 (崭新出厂),冬季攻势,受限,19.7
1440,39181,新星（StatTrak™） | 惊惧骷髅 (崭新出厂),冬季攻势,受限,44.57
1441,35805,新星 | Exo (崭新出厂),伽玛,军规,1.2
1442,37843,新星（纪念品） | 极地网格 (崭新出厂),列车停放站,消费,19
1443,39173,新星（StatTrak™） | 锦鲤 (崭新出厂),突围,受限,14.72
1444,35840,新星 | 天秤之月 (崭新出厂),神魔,消费,5.18
1445,763406,新星（StatTrak™） | 灼木 (崭新出厂),头号特训,军规,3.53
1446,35827,新星 | 暴怒野兽 (崭新出厂),野火,保密,71.59
1447,39155,新星（StatTrak™） | Exo (崭新出厂),伽玛,军规,4.37
1448,835766,新星 | 外表生锈 (崭新出厂),浩劫,工业,5.9
1449,35855,新星 | 游侠 (崭新出厂),弯曲猎手,军规,3.4
1450,776022,新星（StatTrak™） | 风卷残云 (崭新出厂),“裂网大行动”,军规,9.38
1451,35814,新星 | 幽灵迷彩 (崭新出厂),电竞 2013 冬季,军规,5.99
1452,45327,新星（StatTrak™） | 狂野六号 (崭新出厂),命悬一线,受限,15.59
1453,39176,新星（StatTrak™） | 游侠 (崭新出厂),弯曲猎手,军规,11.65
1454,35794,新星 | 樱花之绚烂 (崭新出厂),电竞 2014 夏季,保密,198
1455,37839,新星（纪念品） | 绿苹果 (崭新出厂),古堡激战,工业,15
1456,39166,新星（StatTrak™） | 石墨黑 (崭新出厂),军火交易 2 号,受限,57.69
1457,775801,新星 | 风卷残云 (崭新出厂),“裂网大行动”,军规,2.93
1458,39146,新星（StatTrak™） | 古董枪 (崭新出厂),凤凰,保密,99.48
1459,35823,新星 | 绿苹果 (崭新出厂),古堡激战,工业,25.93
1460,759307,新星（StatTrak™） | 玩具士兵 (崭新出厂),地平线,受限,29.39
1461,39159,新星（StatTrak™） | 幽灵迷彩 (崭新出厂),电竞 2013 冬季,军规,14.98
1462,39169,新星（StatTrak™） | 暴怒野兽 (崭新出厂),野火,保密,212
1463,35789,新星 | 火焰橙 (崭新出厂),佣兵训练营,军规,388
1464,35868,新星 | 兴风作浪 (崭新出厂),英勇,军规,40
1465,37858,新星（纪念品） | 胡桃木 (崭新出厂),炼狱小镇,消费,35
1466,35872,新星 | 胡桃木 (崭新出厂),炼狱小镇,消费,35
1467,37836,新星（纪念品） | 红苹果 (崭新出厂),意大利小镇,工业,640
1468,39185,新星（StatTrak™） | 兴风作浪 (崭新出厂),英勇,军规,111.09
1469,39150,新星（StatTrak™） | 樱花之绚烂 (崭新出厂),电竞 2014 夏季,保密,514
1470,37848,新星（纪念品） | 捕食者 (崭新出厂),炙热沙城 II ,消费,18.7
1471,35835,新星 | 现代猎手 (崭新出厂),佣兵训练营,军规,439.4
1472,37853,新星（纪念品） | 沙丘之黄 (崭新出厂),意大利小镇,消费,850
1473,35798,新星 | 钢笼 (崭新出厂),金库危机,工业,1.03
1474,835436,新星 | 军队之辉 (崭新出厂),远古,消费,0.85
1475,35865,新星 | 沙丘之黄 (崭新出厂),意大利小镇,消费,0.77
1476,35845,新星 | 极地网格 (崭新出厂),列车停放站,消费,0.75
1477,762080,新星 | 芯轴 (崭新出厂),2018 核子危机,消费,0.31
1478,37781,MAG-7（纪念品） | 银质 (崭新出厂),古堡激战,工业,35
1479,35505,MAG-7 | 金属 DDPAT (崭新出厂),列车停放站,工业,1.36
1480,45265,MAG-7 | SWAG-7 (崭新出厂),命悬一线,受限,7.99
1481,835367,MAG-7 | 碳素纤维 (崭新出厂),控制,工业,1.72
1482,35511,MAG-7 | 禁卫军 (崭新出厂),野火,受限,12.8
1483,35465,MAG-7 | 钴核 (崭新出厂),暗影,军规,2.6
1484,779243,MAG-7 | 正义 (崭新出厂),棱彩2号,保密,57.7
1485,38990,MAG-7（StatTrak™） | 天空守卫 (崭新出厂),凤凰,军规,4.96
1486,45315,MAG-7（StatTrak™） | SWAG-7 (崭新出厂),命悬一线,受限,23.89
1487,35493,MAG-7 | 天空守卫 (崭新出厂),凤凰,军规,1.84
1488,35479,MAG-7 | 硬水 (崭新出厂),“九头蛇大行动”,军规,5.99
1489,38997,MAG-7（StatTrak™） | 石雕 (崭新出厂),伽玛 2 号,受限,14.3
1490,773662,MAG-7 | 碰碰狗 (崭新出厂),CS20,军规,1.17
1491,35489,MAG-7 | 炽热 (崭新出厂),幻彩 2 号,受限,11.5
1492,35527,MAG-7 | 声纳 (崭新出厂),手套,军规,1.19
1493,39005,MAG-7（StatTrak™） | 声纳 (崭新出厂),手套,军规,4.26
1494,762250,MAG-7 | 核芯破裂 (崭新出厂),2018 核子危机,受限,19.98
1495,35502,MAG-7 | 记忆碎片 (崭新出厂),电竞 2013 ,军规,16.88
1496,773712,MAG-7（StatTrak™） | 碰碰狗 (崭新出厂),CS20,军规,3.8
1497,35507,MAG-7 | 石雕 (崭新出厂),伽玛 2 号,受限,5.91
1498,775040,MAG-7 | 坚固链甲 (崭新出厂),挪威人,工业,19.49
1499,37770,MAG-7（纪念品） | 辐照警报 (崭新出厂),核子危机,消费,49.99
1500,37774,MAG-7（纪念品） | 金属 DDPAT (崭新出厂),列车停放站,工业,7.94
1501,35470,MAG-7 | 反梗精英 (崭新出厂),旭日,军规,176
1502,35525,MAG-7 | 银质 (崭新出厂),古堡激战,工业,25.75
1503,39001,MAG-7（StatTrak™） | 禁卫军 (崭新出厂),野火,受限,33.63
1504,35521,MAG-7 | 海鸟 (崭新出厂),解体厂,消费,8.16
1505,38972,MAG-7（StatTrak™） | 钴核 (崭新出厂),暗影,军规,7.49
1506,38986,MAG-7（StatTrak™） | 炽热 (崭新出厂),幻彩 2 号,受限,41.55
1507,781611,MAG-7 | 北冥有鱼 (崭新出厂),裂空,受限,19.88
1508,781712,MAG-7（StatTrak™） | 北冥有鱼 (崭新出厂),裂空,受限,58.4
1509,38981,MAG-7（StatTrak™） | 硬水 (崭新出厂),“九头蛇大行动”,军规,15.92
1510,761388,MAG-7（纪念品） | 外表生锈 (崭新出厂),2018 炼狱小镇,消费,3.79
1511,35475,MAG-7 | 灼烧之痕 (崭新出厂),先锋,军规,12.94
1512,776728,MAG-7 | 五指短剑 (崭新出厂),运河水城,保密,1749.5
1513,38994,MAG-7（StatTrak™） | 记忆碎片 (崭新出厂),电竞 2013 ,军规,36.41
1514,37777,MAG-7（纪念品） | 沙丘之黄 (崭新出厂),炼狱小镇,消费,13
1515,779415,MAG-7（StatTrak™） | 正义 (崭新出厂),棱彩2号,保密,195
1516,37784,MAG-7（纪念品） | 暴风呼啸 (崭新出厂),死亡游乐园,消费,7.6
1517,35498,MAG-7 | 辐照警报 (崭新出厂),核子危机,消费,300
1518,35532,MAG-7 | 暴风呼啸 (崭新出厂),死亡游乐园,消费,13
1519,35460,MAG-7 | 威吓者 (崭新出厂),荒漠迷城,受限,329
1520,38977,MAG-7（StatTrak™） | 灼烧之痕 (崭新出厂),先锋,军规,66.43
1521,35484,MAG-7 | 危机色调 (崭新出厂),无畏,军规,400
1522,761935,MAG-7（纪念品） | 核芯破裂 (崭新出厂),2018 核子危机,受限,938
1523,43909,MAG-7（纪念品） | 威吓者 (崭新出厂),荒漠迷城,受限,1333
1524,35516,MAG-7 | 沙丘之黄 (崭新出厂),炼狱小镇,消费,30
1525,762050,MAG-7 | 外表生锈 (崭新出厂),2018 炼狱小镇,消费,0.51
1526,35156,M249 | 系统锁定 (崭新出厂),幻彩,军规,4.12
1527,35116,M249 | 翠绿箭毒蛙 (崭新出厂),光谱,受限,6.09
1528,35126,M249 | 冲击钻 (崭新出厂),解体厂,消费,9.96
1529,776114,M249 | 狂野丛林 (崭新出厂),圣马克镇,消费,15.9
1530,835708,M249 | 捕食者 (崭新出厂),浩劫,消费,3.46
1531,35151,M249 | 鬼影 (崭新出厂),幻彩 3 号,军规,1.55
1532,38776,M249（StatTrak™） | 系统锁定 (崭新出厂),幻彩,军规,11.07
1533,776722,M249（StatTrak™） | 战隼 (崭新出厂),“裂网大行动”,军规,9.38
1534,835570,M249 | 等高线 (崭新出厂),“狂牙大行动”,军规,3.13
1535,35121,M249 | 鳄鱼网格 (崭新出厂),安全处所,工业,1.07
1536,773676,M249（StatTrak™） | 阿兹特克 (崭新出厂),CS20,受限,16.99
1537,835738,M249（StatTrak™） | 等高线 (崭新出厂),“狂牙大行动”,军规,9.86
1538,38756,M249（StatTrak™） | 翠绿箭毒蛙 (崭新出厂),光谱,受限,19.7
1539,773741,M249 | 阿兹特克 (崭新出厂),CS20,受限,5.83
1540,38771,M249（StatTrak™） | 鬼影 (崭新出厂),幻彩 3 号,军规,5.14
1541,38766,M249（StatTrak™） | 星云十字军 (崭新出厂),暗影,受限,72.4
1542,35141,M249 | 星云十字军 (崭新出厂),暗影,受限,19.5
1543,35146,M249 | 海滨预测者 (崭新出厂),神魔,工业,24.49
1544,35136,M249 | 岩浆 (崭新出厂),冬季攻势,军规,5.28
1545,37702,M249（纪念品） | 对比涂装 (崭新出厂),死亡游乐园,消费,9.9
1546,775273,M249 | 战隼 (崭新出厂),“裂网大行动”,军规,4.22
1547,35131,M249 | 丛林 DDPAT (崭新出厂),无畏,消费,34.81
1548,37707,M249（纪念品） | 鳄鱼网格 (崭新出厂),安全处所,工业,1000
1549,38761,M249（StatTrak™） | 岩浆 (崭新出厂),冬季攻势,军规,9.21
1550,35112,M249 | 对比涂装 (崭新出厂),死亡游乐园,消费,10
1551,35107,M249 | 暴雪大理石纹 (崭新出厂),办公室,工业,459.5
1552,35781,内格夫 | 青绿地形 (崭新出厂),凤凰,军规,1.78
1553,45277,内格夫 | 狮子鱼 (崭新出厂),命悬一线,受限,6
1554,779379,内格夫（StatTrak™） | 原型机 (崭新出厂),棱彩2号,军规,5
1555,35777,内格夫 | 动力装载机 (崭新出厂),左轮武器箱,受限,39.9
1556,762137,内格夫 | 舱壁 (崭新出厂),2018 核子危机,工业,1.55
1557,779268,内格夫 | 原型机 (崭新出厂),棱彩2号,军规,1.49
1558,781626,内格夫 | 飞羽 (崭新出厂),裂空,军规,1.7
1559,39142,内格夫（StatTrak™） | 青绿地形 (崭新出厂),凤凰,军规,4.88
1560,775066,内格夫 | 巴洛克之沙 (崭新出厂),运河水城,消费,4.2
1561,35767,内格夫 | 核子废渣 (崭新出厂),死城之谜,工业,4
1562,781634,内格夫（StatTrak™） | 飞羽 (崭新出厂),裂空,军规,6.25
1563,37832,内格夫（纪念品） | 核子废渣 (崭新出厂),死城之谜,工业,12.99
1564,37828,内格夫（纪念品） | 加州迷彩 (崭新出厂),荒漠迷城,工业,13.5
1565,835785,内格夫 | 凤凰徽记 (崭新出厂),浩劫,军规,32.3
1566,45323,内格夫（StatTrak™） | 狮子鱼 (崭新出厂),命悬一线,受限,18.5
1567,761457,内格夫（纪念品） | 舱壁 (崭新出厂),2018 核子危机,工业,31.8
1568,35757,内格夫 | 沙漠精英 (崭新出厂),突围,军规,1.36
1569,39138,内格夫（StatTrak™） | 动力装载机 (崭新出厂),左轮武器箱,受限,140.77
1570,776532,内格夫 | 雷神之锤 (崭新出厂),挪威人,保密,4430
1571,39128,内格夫（StatTrak™） | 沙漠精英 (崭新出厂),突围,军规,3.44
1572,35743,内格夫 | *哒哒哒* (崭新出厂),电竞 2014 夏季,军规,20.14
1573,39119,内格夫（StatTrak™） | *哒哒哒* (崭新出厂),电竞 2014 夏季,军规,93.89
1574,35748,内格夫 | 加州迷彩 (崭新出厂),荒漠迷城,工业,26.99
1575,35737,内格夫 | 深蓝电镀处理 (崭新出厂),仓库突击,军规,1438
1576,35772,内格夫 | 棕榈色 (崭新出厂),无畏,工业,59.4
1577,35739,内格夫 | 军队之辉 (崭新出厂),金库危机,消费,0.31
1578,835387,P2000 | 绝命密电 (略有磨损),控制,军规,11.9
1579,39233,P2000（StatTrak™） | 草皮 (略有磨损),手套,军规,3.29
1580,775054,P2000 | 黑曜石 (略有磨损),“裂网大行动”,受限,6.44
1581,39207,P2000（StatTrak™） | 至尊威龙 (略有磨损),伽玛,保密,39.96
1582,39199,P2000（StatTrak™） | 手炮 (略有磨损),弯曲猎手,受限,13.99
1583,35944,P2000 | 至尊威龙 (略有磨损),伽玛,保密,15
1584,35940,P2000 | 至高帝皇 (略有磨损),左轮武器箱,军规,1.49
1585,39212,P2000（StatTrak™） | 乳白象牙 (略有磨损),突围,军规,1.72
1586,779261,P2000 | 酸蚀 (略有磨损),棱彩2号,受限,5.29
1587,835435,P2000 | 豹纹迷彩 (略有磨损),远古,工业,4.17
1588,39203,P2000（StatTrak™） | 至高帝皇 (略有磨损),左轮武器箱,军规,5.16
1589,39194,P2000（StatTrak™） | 火灵 (略有磨损),先锋,隐秘,204.98
1590,781622,P2000（StatTrak™） | 盘根错节 (略有磨损),裂空,军规,3.3
1591,35936,P2000 | 手炮 (略有磨损),弯曲猎手,受限,4.1
1592,39219,P2000（StatTrak™） | 海洋 (略有磨损),幻彩 3 号,军规,2.34
1593,779270,P2000（StatTrak™） | 酸蚀 (略有磨损),棱彩2号,受限,12.9
1594,39228,P2000（StatTrak™） | 红色碎片迷彩 (略有磨损),军火交易 3 号,军规,6.67
1595,45425,P2000（StatTrak™） | 都市危机 (略有磨损),命悬一线,军规,1.33
1596,35900,P2000 | 渐变琥珀 (略有磨损),炙热沙城 II ,受限,38.3
1597,37876,P2000（纪念品） | 工业牧草 (略有磨损),死亡游乐园,工业,3.6
1598,39223,P2000（StatTrak™） | 电子脉冲 (略有磨损),猎杀者,军规,4.21
1599,35960,P2000 | 寻路者 (略有磨损),神魔,工业,22.24
1600,35926,P2000 | 工业牧草 (略有磨损),死亡游乐园,工业,5.37
1601,35916,P2000 | 火灵 (略有磨损),先锋,隐秘,40.6
1602,35952,P2000 | 海之泡沫 (略有磨损),英勇,保密,1299
1603,37868,P2000（纪念品） | 坚固链甲 (略有磨损),古堡激战,军规,22.31
1604,37864,P2000（纪念品） | 渐变琥珀 (略有磨损),炙热沙城 II ,受限,39.05
1605,39238,P2000（StatTrak™） | 林间猎者 (略有磨损),“九头蛇大行动”,受限,56.4
1606,35912,P2000 | 珊瑚树 (略有磨损),电竞 2014 夏季,保密,20.38
1607,35969,P2000 | 红色碎片迷彩 (略有磨损),军火交易 3 号,军规,3.11
1608,39190,P2000（StatTrak™） | 珊瑚树 (略有磨损),电竞 2014 夏季,保密,54.9
1609,775840,P2000（StatTrak™） | 黑曜石 (略有磨损),“裂网大行动”,受限,16.22
1610,35964,P2000 | 电子脉冲 (略有磨损),猎杀者,军规,1.51
1611,35982,P2000 | 林间猎者 (略有磨损),“九头蛇大行动”,受限,18.39
1612,35904,P2000 | 坚固链甲 (略有磨损),古堡激战,军规,214
1613,37871,P2000（纪念品） | 坚毅大理石纹 (略有磨损),意大利小镇,工业,95
1614,39215,P2000（StatTrak™） | 海之泡沫 (略有磨损),英勇,保密,1270
1615,35931,P2000 | 草原落叶 (略有磨损),佣兵训练营,工业,57
1616,35974,P2000 | 银质 (略有磨损),办公室,军规,40.13
1617,35972,P2000 | 致命红蝎 (略有磨损),炙热沙城,受限,42.48
1618,35949,P2000 | 乳白象牙 (略有磨损),突围,军规,0.96
1619,35977,P2000 | 草皮 (略有磨损),手套,军规,0.71
1620,781556,P2000 | 盘根错节 (略有磨损),裂空,军规,0.7
1621,35956,P2000 | 海洋 (略有磨损),幻彩 3 号,军规,0.7
1622,35921,P2000 | 坚毅大理石纹 (略有磨损),意大利小镇,工业,0.6
1623,45288,P2000 | 都市危机 (略有磨损),命悬一线,军规,0.55
1624,42171,USP 消音版 | 黑水 (略有磨损),军火交易,受限,155.29
1625,763255,USP 消音版 | 闪回 (略有磨损),头号特训,受限,4.6
1626,42168,USP 消音版 | 次时代 (略有磨损),手套,受限,12.7
1627,42198,USP 消音版 | 午夜行动 (略有磨损),湖畔激战,军规,4.47
1628,762163,USP 消音版 | 引擎故障灯 (略有磨损),2018 炼狱小镇,军规,9.47
1629,42183,USP 消音版 | 枪响人亡 (略有磨损),暗影,隐秘,448
1630,39741,USP 消音版（StatTrak™） | 枪响人亡 (略有磨损),暗影,隐秘,1540
1631,42175,USP 消音版 | 森林之叶 (略有磨损),安全处所,工业,1.49
1632,39751,USP 消音版（StatTrak™） | 黑色魅影 (略有磨损),光谱,隐秘,491
1633,42193,USP 消音版 | 黑色魅影 (略有磨损),光谱,隐秘,169.9
1634,39754,USP 消音版（StatTrak™） | 猎户 (略有磨损),猎杀者,保密,284
1635,42227,USP 消音版 | 血清 (略有磨损),军火交易 2 号,保密,133.47
1636,45371,USP 消音版 | 脑洞大开 (略有磨损),命悬一线,保密,35.49
1637,42231,USP 消音版 | 不锈钢 (略有磨损),军火交易 3 号,军规,29.68
1638,835635,USP 消音版 | 小绿怪 (略有磨损),“狂牙大行动”,保密,76.3
1639,39731,USP 消音版（StatTrak™） | 次时代 (略有磨损),手套,受限,37.8
1640,835723,USP 消音版 | 锁定 (略有磨损),控制,保密,784.5
1641,45401,USP 消音版（StatTrak™） | 脑洞大开 (略有磨损),命悬一线,保密,95
1642,42179,USP 消音版 | 守护者 (略有磨损),凤凰,受限,11.47
1643,39772,USP 消音版（StatTrak™） | 力矩 (略有磨损),弯曲猎手,军规,20
1644,42151,USP 消音版 | 血虎 (略有磨损),电竞 2014 夏季,军规,5.33
1645,42203,USP 消音版 | 猎户 (略有磨损),猎杀者,保密,80.8
1646,42223,USP 消音版 | 宝蓝之色 (略有磨损),古堡激战,工业,24.9
1647,775240,USP 消音版 | 寻路者 (略有磨损),挪威人,工业,18.8
1648,42163,USP 消音版 | 凯门鳄 (略有磨损),猎杀者,保密,64.9
1649,42154,USP 消音版 | 蓝图 (略有磨损),“九头蛇大行动”,军规,35.19
1650,42235,USP 消音版 | 力矩 (略有磨损),弯曲猎手,军规,7.98
1651,39767,USP 消音版（StatTrak™） | 不锈钢 (略有磨损),军火交易 3 号,军规,125
1652,42188,USP 消音版 | 铅管 (略有磨损),野火,军规,5.2
1653,39718,USP 消音版（StatTrak™） | 血虎 (略有磨损),电竞 2014 夏季,军规,17.89
1654,835802,USP 消音版（StatTrak™） | 小绿怪 (略有磨损),“狂牙大行动”,保密,218.8
1655,39737,USP 消音版（StatTrak™） | 守护者 (略有磨损),凤凰,受限,29.17
1656,42218,USP 消音版 | 公路杀手 (略有磨损),死亡游乐园,受限,122.5
1657,39734,USP 消音版（StatTrak™） | 黑水 (略有磨损),军火交易,受限,299.99
1658,39746,USP 消音版（StatTrak™） | 铅管 (略有磨损),野火,军规,19.1
1659,38118,USP 消音版（纪念品） | 宝蓝之色 (略有磨损),古堡激战,工业,151.48
